date,psr,m2,ccpi,dspic,ir,ffer
2019-06-20,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-21,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-22,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-23,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-24,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-25,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-26,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-27,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-28,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-29,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-06-30,7.2,14737.55,263.117,14686.4,2.074,2.3776666669999997
2019-07-01,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-02,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-03,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-04,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-05,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-06,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-07,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-08,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-09,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-10,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-11,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-12,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-13,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-14,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-15,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-16,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-17,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-18,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-19,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-20,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-21,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-22,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-23,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-24,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-25,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-26,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-27,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-28,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-29,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-30,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-07-31,7.0,14820.54,263.616,14703.7,2.059090909,2.402903226
2019-08-01,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-02,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-03,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-04,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-05,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-06,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-07,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-08,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-09,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-10,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-11,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-12,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-13,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-14,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-15,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-16,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-17,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-18,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-19,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-20,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-21,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-22,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-23,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-24,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-25,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-26,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-27,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-28,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-29,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-30,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-08-31,7.2,14907.35,264.151,14777.8,1.626363636,2.125806452
2019-09-01,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-02,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-03,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-04,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-05,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-06,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-07,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-08,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-09,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-10,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-11,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-12,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-13,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-14,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-15,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-16,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-17,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-18,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-19,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-20,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-21,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-22,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-23,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-24,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-25,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-26,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-27,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-28,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-29,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-09-30,7.3,14997.26,264.603,14807.9,1.6995,2.043
2019-10-01,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-02,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-03,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-04,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-05,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-06,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-07,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-08,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-09,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-10,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-11,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-12,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-13,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-14,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-15,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-16,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-17,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-18,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-19,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-20,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-21,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-22,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-23,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-24,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-25,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-26,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-27,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-28,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-29,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-30,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-10-31,7.4,15127.825,265.026,14821.4,1.706818182,1.829677419
2019-11-01,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-02,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-03,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-04,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-05,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-06,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-07,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-08,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-09,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-10,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-11,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-12,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-13,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-14,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-15,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-16,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-17,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-18,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-19,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-20,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-21,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-22,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-23,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-24,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-25,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-26,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-27,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-28,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-29,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-11-30,7.5,15258.0,265.427,14885.9,1.812105263,1.553333333
2019-12-01,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-02,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-03,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-04,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-05,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-06,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-07,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-08,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-09,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-10,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-11,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-12,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-13,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-14,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-15,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-16,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-17,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-18,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-19,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-20,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-21,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-22,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-23,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-24,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-25,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-26,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-27,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-28,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-29,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-30,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2019-12-31,7.3,15416.2,265.651,14844.1,1.862857143,1.5509677419999999
2020-01-01,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-02,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-03,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-04,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-05,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-06,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-07,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-08,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-09,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-10,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-11,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-12,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-13,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-14,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-15,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-16,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-17,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-18,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-19,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-20,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-21,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-22,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-23,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-24,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-25,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-26,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-27,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-28,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-29,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-30,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-01-31,7.8,15428.725,266.306,14976.5,1.757619048,1.550645161
2020-02-01,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-02,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-03,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-04,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-05,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-06,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-07,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-08,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-09,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-10,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-11,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-12,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-13,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-14,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-15,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-16,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-17,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-18,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-19,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-20,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-21,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-22,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-23,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-24,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-25,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-26,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-27,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-28,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-02-29,8.3,15379.75,266.876,15068.8,1.504210526,1.5831034480000001
2020-03-01,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-02,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-03,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-04,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-05,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-06,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-07,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-08,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-09,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-10,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-11,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-12,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-13,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-14,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-15,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-16,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-17,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-18,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-19,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-20,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-21,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-22,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-23,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-24,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-25,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-26,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-27,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-28,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-29,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-30,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-03-31,13.1,15972.2,266.82,14844.0,0.87,0.652258065
2020-04-01,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-02,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-03,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-04,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-05,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-06,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-07,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-08,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-09,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-10,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-11,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-12,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-13,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-14,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-15,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-16,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-17,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-18,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-19,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-20,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-21,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-22,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-23,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-24,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-25,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-26,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-27,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-28,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-29,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-04-30,33.8,17073.075,265.836,17170.7,0.6576190479999999,0.049
2020-05-01,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-02,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-03,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-04,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-05,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-06,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-07,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-08,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-09,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-10,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-11,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-12,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-13,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-14,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-15,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-16,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-17,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-18,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-19,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-20,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-21,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-22,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-23,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-24,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-25,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-26,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-27,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-28,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-29,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-30,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-05-31,24.8,17724.325,265.637,16333.0,0.674,0.05
2020-06-01,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-02,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-03,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-04,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-05,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-06,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-07,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-08,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-09,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-10,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-11,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-12,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-13,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-14,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-15,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-16,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-17,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-18,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-19,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-20,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-21,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-22,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-23,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-24,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-25,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-26,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
2020-06-27,19.3,18088.28,266.282,16057.3,0.7286363640000001,0.07766666700000001
