date,psr,m2,ccpi,dspic,ir,ffer,sp500_close,sp500_return,sp500_BBB_5_2.0,sp500_BBP_5_2.0,sp500_ema_7,sp500_ema_22,sp500_ema_50,sp500_ema_252
2013-09-13,6.5,10796.5,234.7,12431.5,2.8095,0.08,1687.99,0.002714711717812568,1.4679280763312252,0.691914887351422,1676.3676641029156,1666.488591024083,1661.3199109024467,1560.570010082565
2013-09-14,6.5,10796.5,234.7,12431.5,2.8095,0.08,,,,,,,,
2013-09-15,6.5,10796.5,234.7,12431.5,2.8095,0.08,,,,,,,,
2013-09-16,6.5,10796.5,234.7,12431.5,2.8095,0.08,1697.6,0.0056931616893465264,1.206069129067976,0.9505100703635087,1681.6757480771867,1669.1939309350325,1662.7426594945077,1561.6532511095804
2013-09-17,6.5,10796.5,234.7,12431.5,2.8095,0.08,1704.76,0.004217719132893594,1.8011329615411147,0.8995326808534311,1687.44681105789,1672.286632592856,1664.3903983378602,1562.7845297569356
2013-09-18,6.5,10796.5,234.7,12431.5,2.8095,0.08,1725.52,0.01217766723761704,3.48824184820018,0.9327840723487865,1696.9651082934174,1676.9156210630424,1666.7876376187287,1564.0709761620192
2013-09-19,6.5,10796.5,234.7,12431.5,2.8095,0.08,1722.34,-0.0018429227131532278,3.3636290956609702,0.7558900002149065,1703.308831220063,1680.8655670575604,1668.9661616336805,1565.3221146903827
2013-09-20,6.5,10796.5,234.7,12431.5,2.8095,0.08,1709.91,-0.007216925810234809,2.459008639655922,0.4497373649681047,1704.959123415047,1683.3911699221203,1670.5718023539282,1566.465101926032
2013-09-21,6.5,10796.5,234.7,12431.5,2.8095,0.08,,,,,,,,
2013-09-22,6.5,10796.5,234.7,12431.5,2.8095,0.08,,,,,,,,
2013-09-23,6.5,10796.5,234.7,12431.5,2.8095,0.08,1701.84,-0.0047195466428058275,2.2052980589439146,0.20789414155833846,1704.1793425612855,1684.995416015849,1671.798006183186,1567.5352592230597
2013-09-24,6.5,10796.5,234.7,12431.5,2.8095,0.08,1697.42,-0.0025971889249282176,2.5775891626509817,0.1829507161426003,1702.4895069209642,1686.0758146231665,1672.8027902544336,1568.5620160671463
2013-09-25,6.5,10796.5,234.7,12431.5,2.8095,0.08,1692.77,-0.0027394516383688616,2.4421068859854556,0.20971124059875157,1700.059630190723,1686.657917699413,1673.585818087593,1569.5438973630582
2013-09-26,6.5,10796.5,234.7,12431.5,2.8095,0.08,1698.67,0.0034854114853171136,1.3401201186725675,0.4362701638415416,1699.7122226430424,1687.7024465951163,1674.5695114959226,1570.5646570676981
2013-09-27,6.5,10796.5,234.7,12431.5,2.8095,0.08,1691.75,-0.004073775365432963,0.8856441667686298,0.18452295000209726,1697.721666982282,1688.0544077607585,1675.2432561431413,1571.5226439683488
2013-09-28,6.5,10796.5,234.7,12431.5,2.8095,0.08,,,,,,,,
2013-09-29,6.5,10796.5,234.7,12431.5,2.8095,0.08,,,,,,,,
2013-09-30,6.5,10796.5,234.7,12431.5,2.8095,0.08,1681.55,-0.006029259642382212,1.429025808702096,0.050057081541060366,1693.6787502367115,1687.4888070859101,1675.4905794316455,1572.392425438955
2013-10-01,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1695.0,0.007998572745383736,1.3512176812406786,0.633497212777214,1694.0090626775336,1688.141954295831,1676.2556547480517,1573.3616552773822
2013-10-02,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1693.87,-0.0006666666666667043,1.3624763797014987,0.5738222190695819,1693.9742970081502,1688.6400452266284,1676.946413385383,1574.3142904135295
2013-10-03,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1678.66,-0.008979437619179631,1.5937678805367153,0.14668864891675498,1690.1457227561127,1687.7722152069216,1677.013612860466,1575.139157682988
2013-10-04,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1690.5,0.007053244850058871,1.5666051124363236,0.5977197033493223,1690.2342920670844,1688.0094138845807,1677.5424907875067,1576.0511011005137
2013-10-05,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-06,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-07,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1676.12,-0.008506359065365343,1.8708806091748988,0.16063106869913463,1686.7057190503133,1686.9755518076608,1677.4867068350557,1576.8421595898378
2013-10-08,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1655.45,-0.012332052597665899,3.225336731178443,0.06658092147150438,1678.891789287735,1684.23419947656,1676.622522253289,1577.4635654428828
2013-10-09,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1656.4,0.0005738620918782633,3.244828072269771,0.2229459262448369,1673.2688419658011,1681.8138343046853,1675.8294821649247,1578.087568878117
2013-10-10,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1692.56,0.0218304757304999,3.815037047825911,0.7873578552818463,1678.0916314743508,1682.7482834955822,1676.4855809035553,1578.9924892822428
2013-10-11,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1703.2,0.006286335491799466,4.548591417184103,0.8468543477713217,1684.368723605763,1684.5266936264013,1677.5332051818473,1579.974366837324
2013-10-12,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-13,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-14,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1710.14,0.004074682949741781,5.522253550235384,0.7860065472968599,1690.8115427043224,1686.7539376588884,1678.8119030178532,1581.0033441745784
2013-10-15,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1698.06,-0.007063749166735023,4.433769684486044,0.57981597499171,1692.6236570282417,1687.7370735146374,1679.5667303504863,1581.928693232487
2013-10-16,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1721.54,0.013827544374168221,2.3601663651456786,0.9085162549531411,1699.8527427711813,1690.676458426408,1681.212740924977,1583.0323399263011
2013-10-17,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1733.15,0.006743961801642717,2.9646095944182753,0.8924377165291314,1708.177057078386,1694.36980986759,1683.249496182821,1584.219040796449
2013-10-18,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1744.5,0.00654876958139794,3.80841829465696,0.8511534421757717,1717.2577928087894,1698.7289568356257,1685.6514767246713,1585.4860839522082
2013-10-19,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-20,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-21,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1744.66,9.17168243050881e-05,4.026799364121527,0.7338844336720796,1724.108344606592,1702.7229605890498,1687.965536460959,1586.7443757786732
2013-10-22,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1754.67,0.0057375075946028975,2.6102834947909903,0.8295662281681621,1731.748758454944,1707.2400944508715,1690.5813977762155,1588.0718510689603
2013-10-23,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1746.38,-0.0047245350977676015,1.5740094710206147,0.5621966128104962,1735.4065688412081,1710.643564498622,1692.7695782555795,1589.323298886597
2013-10-24,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1752.07,0.003258168325335653,0.9490320515730236,0.7177973345306878,1739.572426630906,1714.2458632378725,1695.0950849906549,1590.6098340732644
2013-10-25,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1759.77,0.004394801577562557,1.2582006292366446,0.874815487754344,1744.6218199731793,1718.2044838258837,1697.631356167492,1591.9470685865192
2013-10-26,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-27,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,,,,,,,,
2013-10-28,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1762.11,0.0013297192246712886,1.2743296941947388,0.8179147492000794,1748.9938649798844,1722.022354797546,1700.1599304354334,1593.2922300996693
2013-10-29,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1771.95,0.0055842143793520815,1.9928886005731516,0.8850580232136419,1754.7328987349133,1726.3638891629769,1702.9752272811027,1594.7045444862333
2013-10-30,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1763.31,-0.004875984085329743,1.4508367365517192,0.5574302296601698,1756.8771740511847,1729.576594453153,1705.341296799491,1596.0373939369351
2013-10-31,6.0,10929.8,234.921,12395.1,2.615909091,0.087096774,1756.54,-0.0038393702752210768,1.1694933063870663,0.19944331326965456,1756.7928805383885,1731.9212384137486,1707.349089081864,1597.3061892417816
2013-11-01,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1761.64,0.0029034351623078436,1.1321400098876249,0.42635592910370207,1758.0046604037914,1734.5054785516836,1709.478144411987,1598.6052707497518
2013-11-02,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-03,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-04,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1767.93,0.003570536545491665,1.199569407665595,0.6727486935237342,1760.4859953028435,1737.4119586776244,1711.7703740428894,1599.9438061588446
2013-11-05,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1762.97,-0.0028055409433631606,0.828429995198832,0.5336965612354997,1761.1069964771327,1739.634397053483,1713.7782025117958,1601.2325507741898
2013-11-06,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1770.49,0.004265529192215345,1.1100545813065037,0.8358459100448559,1763.4527473578496,1742.3174929618758,1716.002194570157,1602.570554325382
2013-11-07,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1747.15,-0.013182791204694677,1.84097093487294,0.04110185145131167,1759.3770605183872,1742.737710965191,1717.223677136033,1603.7134748445492
2013-11-08,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1770.61,0.013427582062215393,1.992810098513516,0.6928888187824611,1762.1852953887903,1745.1613882725655,1719.3172584248161,1605.0328149643553
2013-11-09,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-10,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-11,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1771.89,0.000722914701713151,2.1048395729683413,0.695679003908514,1764.611471541593,1747.4856153792991,1721.3789345650196,1606.351844095072
2013-11-12,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1767.69,-0.0023703503039127494,2.1091427914557723,0.5570380372547207,1765.3811036561947,1749.242518389795,1723.195054778156,1607.6272445370082
2013-11-13,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1782.0,0.008095310829387525,2.5850792969232734,0.8092287924040642,1769.535827742146,1752.090995051552,1725.5011310613654,1609.0056852916566
2013-11-14,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1790.62,0.0048372615039280475,1.9188759560242896,0.9123787419927702,1774.8068708066096,1755.4413433079387,1728.054812196214,1610.441371573936
2013-11-15,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1798.18,0.004222001317979451,2.5455006111885554,0.8550048896389018,1780.6501531049573,1759.1577482376833,1730.8048195610684,1611.9254714033912
2013-11-16,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-17,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-18,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1791.53,-0.003698183719093806,2.352223566720072,0.6315375827281721,1783.370114828718,1761.9727266517978,1733.1861991861247,1613.3452700484236
2013-11-19,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1787.87,-0.0020429465317355344,1.1746643504945908,0.3967991654298126,1784.4950861215384,1764.224663464685,1735.3306619631394,1614.7249121824282
2013-11-20,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1781.37,-0.003635611090291757,1.2183538662144566,0.10820794129636227,1783.7138145911538,1765.7155622938428,1737.136126199879,1616.0422646552943
2013-11-21,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1795.85,0.008128575197741128,1.3321545623476263,0.7049596432067218,1786.7478609433651,1768.3359481813347,1739.438631054786,1617.4636696777823
2013-11-22,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1804.76,0.00496143887295708,1.7503166009670899,0.897953435988227,1791.2508957075238,1771.5032570351318,1742.000253366363,1618.944273079539
2013-11-23,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-24,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-25,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1802.48,-0.0012633258715840645,1.96137994081521,0.7276944131159643,1794.0581717806426,1774.196886858164,1744.3720081363097,1620.3951483911633
2013-11-26,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1802.75,0.00014979361768219235,1.9090457003454349,0.6546890968112069,1796.231128835482,1776.679766261802,1746.661341150572,1621.836688720087
2013-11-27,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1807.23,0.0024850922202190873,0.8403004837321426,0.8047392868681194,1798.9808466266113,1779.336308325993,1749.036582674079,1623.302248493051
2013-11-28,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-11-29,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,1805.81,-0.000785732861893651,0.40049476112018667,0.6665893564558427,1800.6881349699584,1781.6383684715588,1751.2629911966642,1624.7449975168213
2013-11-30,5.8,10962.85,235.359,12426.2,2.718421053,0.08433333300000001,,,,,,,,
2013-12-01,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-02,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1800.9,-0.0027190014453346567,0.5158163768483663,0.18466773207792536,1800.7411012274688,1783.3132929522928,1753.209540561501,1626.13752718072
2013-12-03,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1795.15,-0.0031928480204341803,0.9409784427620547,0.07440772591960894,1799.3433259206017,1784.3425718260064,1754.85426446105,1627.4735941595288
2013-12-04,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1792.81,-0.001303512241316973,1.262048118231199,0.16683775026453204,1797.7099944404513,1785.078869928093,1756.3427246782637,1628.7806013203233
2013-12-05,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1785.03,-0.004339556338931572,1.5795165627233996,0.11540047549253252,1794.5399958303385,1785.0746203691285,1757.4677158673514,1630.0157744324156
2013-12-06,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1805.09,0.011237906365719308,1.5356941639176134,0.8370085618460225,1797.1774968727539,1786.8150881631173,1759.335256421573,1631.399760405282
2013-12-07,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-08,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-09,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1808.37,0.001817083912713402,1.8846910719538674,0.8271006666280208,1799.9756226545653,1788.6894283228464,1761.2581875422957,1632.7987346313273
2013-12-10,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1802.62,-0.0031796590299552063,1.9161051181654447,0.6112961782778709,1800.636716990924,1789.9007823817294,1762.8802194033822,1634.1411952271274
2013-12-11,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1782.22,-0.011316861013413781,2.4132622699935973,0.16682244393985413,1796.032537743193,1789.232888261579,1763.638642171877,1635.3117786640673
2013-12-12,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1775.5,-0.0037705782675540034,2.9599416778905905,0.13745097034621656,1790.8994033073948,1788.03872406492,1764.1037934592546,1636.4199859473556
2013-12-13,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1775.32,-0.0001013798929879739,3.123982570079573,0.2586700014349108,1787.004552480546,1786.932748059275,1764.5436446961464,1637.5180097738587
2013-12-14,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-15,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-16,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1786.54,0.006319987382556347,2.248199917200354,0.5523458694163085,1786.8884143604093,1786.8985960541206,1765.406246864925,1638.6960492222868
2013-12-17,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1781.0,-0.0031009661132691546,0.9574895028667672,0.5518644694802277,1785.416310770307,1786.3856746581102,1766.0177665957121,1639.820981639502
2013-12-18,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1810.65,0.01664795058955648,2.9325121354810464,0.9744804417453055,1791.7247330777304,1788.4956159921876,1767.7680502586254,1641.1714086621148
2013-12-19,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1809.6,-0.0005799022450502234,3.286529234372604,0.7881776579372403,1796.193549808298,1790.330779818954,1769.4085188759343,1642.5028599770387
2013-12-20,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1818.32,0.004818744473916947,3.2575848351012446,0.791395160962652,1801.7251623562233,1792.7646250520884,1771.3266161749173,1643.8927187914496
2013-12-21,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-22,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-23,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1827.99,0.005318095824717428,3.471681197372395,0.794139708669036,1808.2913717671674,1795.8277011345156,1773.548709658254,1645.3480332674067
2013-12-24,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1833.32,0.0029157708740199517,2.060962256400553,0.8557544440392946,1814.5485288253756,1799.0879010358622,1775.8926818285188,1646.833977668455
2013-12-25,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-26,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1842.02,0.004745489058102237,2.4815266712373236,0.847978584421501,1821.4163966190317,1802.8211270327438,1778.4859099921064,1648.3769501770048
2013-12-27,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1841.4,-0.0003365870077414179,1.932293371405522,0.7482251369425471,1826.4122974642737,1806.1758116385922,1780.9531292081024,1649.9028240886491
2013-12-28,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-29,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,,,,,,,,
2013-12-30,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1841.07,-0.00017921146953414624,1.2150661626056232,0.6751579483545338,1830.076723098205,1809.2100888874104,1783.3106535528827,1651.4140270602807
2013-12-31,6.0,11086.38,235.75900000000001,12452.7,2.901904762,0.08516129,1848.36,0.003959653896918658,1.037713483063233,0.8729575235957155,1834.6475423236536,1812.6144289841575,1785.8616083155148,1652.9709122218596
2014-01-01,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-02,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1831.98,-0.008861910017529007,1.1362146011532865,0.07040394901057744,1833.9806567427404,1814.2983916811875,1787.6701726952986,1654.386003824849
2014-01-03,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1831.37,-0.000332973067391662,1.3929235069724601,0.20851398668115181,1833.3279925570553,1815.7828793610843,1789.38389141313,1655.7850867985655
2014-01-04,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-05,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-06,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1826.77,-0.0025117807979817552,1.6910970485890007,0.2056078151270615,1831.6884944177914,1816.7382811557727,1790.8500133184975,1657.1367461914622
2014-01-07,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1837.88,0.006081772746432401,1.6206094032225986,0.5876857041299585,1833.2363708133437,1818.5766914900535,1792.6943265216937,1658.5655466168262
2014-01-08,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1837.49,-0.0002122010142120434,0.9072737471065617,0.76408169787236,1834.2997781100078,1820.2213270126576,1794.4510195992743,1659.979969173215
2014-01-09,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1838.13,0.00034830121524476176,0.9894571579669634,0.7094778570865153,1835.257333582506,1821.7786029246006,1796.1639207914595,1661.388269812162
2014-01-10,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1842.37,0.0023066921273249275,1.130338393560695,0.781420363262015,1837.0355001868795,1823.5691591920265,1797.975923897677,1662.8189554262951
2014-01-11,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-12,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-13,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1819.2,-0.01257619262146037,1.7661850390612377,0.012060304506645752,1832.5766251401596,1823.1892323057637,1798.8082406075719,1664.0551692173917
2014-01-14,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1838.88,0.010817941952506738,1.7834773039920935,0.6120051933317237,1834.1524688551197,1824.5536468878713,1800.3796821523729,1665.4371836899816
2014-01-15,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1848.38,0.005166188114504422,2.1312901353105365,0.7805913346433906,1837.7093516413397,1826.6255036802304,1802.2620475581623,1666.883371961207
2014-01-16,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1845.89,-0.001347125591058096,2.2580901841180196,0.6672726710568746,1839.7545137310049,1828.3006772732538,1803.9729476539208,1668.2984441196168
2014-01-17,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1838.7,-0.0038951400137603454,2.2286634789059763,0.5119606961947353,1839.4908852982537,1829.2049662060144,1805.334792843963,1669.6454919921891
2014-01-18,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-19,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-20,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-21,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1843.8,0.002773698808941072,0.8310355207150705,0.5437420615703065,1840.5681639736904,1830.4740995794045,1806.843232340278,1671.0222074705118
2014-01-22,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1844.86,0.0005748996637378045,0.6933065644528836,0.5417617083511078,1841.6411229802677,1831.725047442065,1808.3340859739926,1672.396419269164
2014-01-23,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1828.46,-0.008889563435707792,1.398593476772409,0.03836416707128651,1838.3458422352007,1831.4411302731899,1809.1233375044244,1673.6301234646646
2014-01-24,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1790.29,-0.020875490850223777,4.441984255740037,0.020859056395904907,1826.3318816764006,1827.8627711189995,1808.384775249349,1674.5523359273948
2014-01-25,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-26,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,,,,,,,,
2014-01-27,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1781.56,-0.0048763049561803,5.897928431811096,0.16203469694397205,1815.1389112573006,1823.8364431956084,1807.3328232787862,1675.3982463153204
2014-01-28,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1792.5,0.006140685691192083,5.446896555179854,0.34730003297298956,1809.4791834429755,1821.1115350916425,1806.75114393452,1676.3239518780451
2014-01-29,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1774.2,-0.010209205020920487,4.170917105626314,0.24329326856658529,1800.6593875822316,1817.03227117063,1805.4746284861076,1677.097675578614
2014-01-30,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1794.19,0.011267049938000318,1.6909141891347665,0.7529710222782817,1799.0420406866738,1815.0459867210102,1805.032094035672,1678.0233066017079
2014-01-31,6.7,11108.375,235.96099999999998,12513.3,2.858095238,0.07161290299999999,1782.59,-0.00646531303819553,1.6618479391739918,0.4184873810833362,1794.9290305150053,1812.2237270061398,1804.1520119166262,1678.8499207787695
2014-02-01,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,,,,,,,,
2014-02-02,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,,,,,,,,
2014-02-03,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1741.89,-0.02283194677407585,4.2796761083955435,0.03737532085428642,1781.669272886254,1806.1077507447364,1801.710364390484,1679.348261325973
2014-02-04,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1755.2,0.00764112544420148,4.252604751652628,0.30846376243157164,1775.0519546646904,1801.6809898104116,1799.8864285320337,1679.9478798135146
2014-02-05,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1751.64,-0.0020282588878759444,4.498211019552098,0.33044915675791015,1769.198965998518,1797.329599392115,1797.994411726856,1680.5146159414712
2014-02-06,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1773.43,0.01243977072914526,3.37997879318237,0.7096783474120897,1770.2567244988886,1795.251373358018,1797.0311014630577,1681.249124906361
2014-02-07,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1797.02,0.013301906475022829,4.4185993844548035,0.9257806343358184,1776.9475433741663,1795.4051669790601,1797.0306661115653,1682.16430968971
2014-02-08,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,,,,,,,,
2014-02-09,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,,,,,,,,
2014-02-10,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1799.84,0.0015692646715117498,4.552127959709161,0.8020799516856001,1782.6706575306248,1795.7908046330551,1797.1408360679745,1683.0945523008588
2014-02-11,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1819.75,0.011062094408391898,5.258308458159424,0.8340627573956639,1791.9404931479685,1797.874212925833,1798.0274699476618,1684.1748325198246
2014-02-12,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1819.26,-0.0002692677565599988,3.7915738431048904,0.7546881186696333,1798.7703698609764,1799.7338465844564,1798.8601181850083,1685.2426994564269
2014-02-13,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1829.83,0.005810054637599871,2.784338871221009,0.8306000440877789,1806.5352773957322,1802.3509034031995,1800.0746233542238,1686.3856820694195
2014-02-14,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,1838.63,0.004809189924747104,2.8464826978196043,0.8311242907233564,1814.5589580467993,1805.5056074550953,1801.58659890896,1687.5891944641278
2014-02-15,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,,,,,,,,
2014-02-16,6.6,11134.55,236.185,12579.5,2.7094736839999998,0.06642857099999999,,,,,,,,
