date,psr,m2,ccpi,dspic,ir,ffer,sp500_close,sp500_return,sp500_BBB_5_2.0,sp500_BBP_5_2.0,sp500_ema_5,sp500_ema_22,sp500_ema_252
2011-03-13,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-14,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-15,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-16,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-17,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-18,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-19,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-20,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-21,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-22,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-23,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-24,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-25,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-26,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-27,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-28,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-29,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-30,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-03-31,6.6,8996.0,223.454,12083.3,3.414347826,0.138709677,,,,,,,
2011-04-01,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-02,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-03,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-04,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-05,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-06,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-07,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-08,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-09,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-10,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-11,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-12,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-13,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-14,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-15,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-16,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-17,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-18,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-19,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-20,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-21,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-22,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-23,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-24,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-25,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-26,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-27,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-28,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-29,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-04-30,6.6,9061.85,223.727,12061.3,3.455,0.098,,,,,,,
2011-05-01,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-02,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-03,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-04,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-05,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-06,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-07,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-08,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-09,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-10,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-11,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-12,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-13,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-14,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-15,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-16,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-17,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-18,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-19,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-20,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-21,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-22,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-23,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-24,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-25,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-26,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-27,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-28,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-29,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-30,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-05-31,6.5,9015.62,224.175,12043.2,3.1685714289999996,0.09387096800000001,,,,,,,
2011-06-01,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-02,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-03,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-04,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-05,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-06,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-07,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-08,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-09,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-10,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-11,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-12,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-13,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-14,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-15,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-16,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-17,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-18,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-19,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-20,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-21,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-22,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-23,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-24,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-25,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-26,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-27,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-28,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-29,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-06-30,6.7,9100.45,224.697,12087.9,3.002272727,0.092,,,,,,,
2011-07-01,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-02,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-03,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-04,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-05,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-06,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-07,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-08,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-09,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-10,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-11,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-12,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-13,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-14,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-15,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-16,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-17,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-18,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-19,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-20,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-21,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-22,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-23,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-24,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-25,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-26,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-27,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-28,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-29,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-30,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-07-31,6.9,9235.6,225.218,12128.6,3.003,0.070967742,,,,,,,
2011-08-01,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-02,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-03,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-04,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-05,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-06,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-07,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-08,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-09,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-10,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-11,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-12,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-13,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-14,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-15,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-16,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-17,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-18,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-19,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-20,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-21,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-22,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-23,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-24,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-25,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-26,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-27,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-28,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-29,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-30,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-08-31,6.9,9442.44,225.862,12120.6,2.303043478,0.09580645199999999,,,,,,,
2011-09-01,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-02,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-03,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-04,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-05,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-06,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-07,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-08,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-09,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-10,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-11,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-12,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-13,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-14,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-15,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-16,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-17,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-18,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-19,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-20,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-21,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-22,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-23,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-24,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-25,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-26,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-27,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-28,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-29,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-09-30,6.5,9495.175,226.118,12104.0,1.975238095,0.084,,,,,,,
2011-10-01,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-02,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-03,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-04,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-05,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-06,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-07,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-08,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-09,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-10,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-11,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-12,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-13,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-14,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-15,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-16,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-17,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-18,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-19,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-20,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-21,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-22,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-23,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-24,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-25,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-26,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-27,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-28,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-29,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-30,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-10-31,6.5,9541.86,226.50599999999997,12117.0,2.1519999999999997,0.070645161,,,,,,,
2011-11-01,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-02,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-03,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-04,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-05,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-06,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-07,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-08,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-09,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-10,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-11,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-12,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-13,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-14,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-15,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-16,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-17,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-18,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-19,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-20,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-21,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-22,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-23,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-24,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-25,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-26,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-27,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-28,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-29,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-11-30,6.6,9630.4,226.899,12112.6,2.0135,0.081,,,,,,,
2011-12-01,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-02,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-03,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-04,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-05,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-06,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-07,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-08,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-09,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-10,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-11,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-12,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-13,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-14,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-15,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-16,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-17,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-18,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-19,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-20,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-21,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-22,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-23,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-24,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-25,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-26,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-27,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-28,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-29,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-30,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2011-12-31,7.5,9706.85,227.405,12227.3,1.978095238,0.07161290299999999,,,,,,,
2012-01-01,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-02,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-03,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-04,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-05,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-06,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-07,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-08,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-09,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-10,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-11,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-12,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-13,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-14,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-15,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-16,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,,,,,,,
2012-01-17,7.8,9766.34,227.877,12311.1,1.9665,0.081935484,1293.67,,,,,,
