date,unrate,psr,m2,dspic,pce,reer,ir,ffer,tcs,indpro,ccpi
1984-03-21,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-22,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-23,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-24,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-25,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-26,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-27,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-28,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-29,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-30,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-03-31,7.8,11.5,2166.25,5605.1,2431.6,,12.31909091,9.913225806,,53.7313,103.2
1984-04-01,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-02,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-03,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-04,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-05,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-06,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-07,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-08,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-09,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-10,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-11,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-12,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-13,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-14,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-15,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-16,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-17,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-18,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-19,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-20,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-21,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-22,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-23,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-24,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-25,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-26,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-27,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-28,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-29,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-04-30,7.7,11.5,2192.6,5643.8,2457.5,,12.6335,10.290999999999999,,54.0454,103.7
1984-05-01,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-02,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-03,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-04,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-05,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-06,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-07,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-08,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-09,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-10,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-11,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-12,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-13,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-14,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-15,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-16,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-17,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-18,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-19,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-20,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-21,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-22,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-23,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-24,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-25,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-26,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-27,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-28,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-29,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-30,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-05-31,7.4,11.1,2190.575,5652.5,2474.5,,13.40863636,10.31935484,,54.3263,104.1
1984-06-01,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-02,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-03,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-04,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-05,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-06,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-07,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-08,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-09,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-10,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-11,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-12,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-13,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-14,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-15,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-16,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-17,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-18,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-19,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-20,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-21,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-22,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-23,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-24,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-25,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-26,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-27,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-28,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-29,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-06-30,7.2,11.1,2212.925,5690.2,2495.6,,13.56285714,11.06166667,,54.5095,104.5
1984-07-01,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-02,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-03,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-04,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-05,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-06,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-07,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-08,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-09,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-10,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-11,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-12,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-13,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-14,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-15,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-16,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-17,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-18,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-19,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-20,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-21,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-22,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-23,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-24,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-25,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-26,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-27,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-28,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-29,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-30,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-07-31,7.5,11.6,2225.92,5697.4,2494.6,,13.36238095,11.23419355,,54.6658,105.0
1984-08-01,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-02,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-03,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-04,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-05,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-06,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-07,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-08,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-09,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-10,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-11,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-12,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-13,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-14,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-15,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-16,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-17,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-18,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-19,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-20,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-21,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-22,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-23,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-24,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-25,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-26,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-27,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-28,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-29,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-30,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-08-31,7.5,11.8,2229.1,5736.2,2512.2,,12.71608696,11.63709677,,54.7307,105.4
1984-09-01,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-02,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-03,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-04,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-05,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-06,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-07,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-08,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-09,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-10,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-11,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-12,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-13,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-14,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-15,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-16,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-17,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-18,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-19,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-20,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-21,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-22,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-23,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-24,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-25,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-26,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-27,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-28,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-29,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-09-30,7.3,11.8,2241.1,5777.0,2533.8,,12.52263158,11.30266667,,54.5783,105.8
1984-10-01,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-02,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-03,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-04,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-05,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-06,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-07,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-08,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-09,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-10,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-11,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-12,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-13,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-14,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-15,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-16,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-17,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-18,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-19,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-20,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-21,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-22,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-23,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-24,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-25,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-26,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-27,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-28,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-29,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-30,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-10-31,7.4,11.7,2256.18,5755.4,2531.3,,12.16045455,9.985483871,,54.5549,106.2
1984-11-01,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-02,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-03,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-04,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-05,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-06,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-07,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-08,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-09,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-10,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-11,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-12,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-13,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-14,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-15,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-16,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-17,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-18,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-19,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-20,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-21,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-22,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-23,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-24,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-25,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-26,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-27,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-28,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-29,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-11-30,7.2,10.9,2284.375,5780.3,2571.4,,11.57263158,9.425666667,,54.74,106.4
1984-12-01,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-02,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-03,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-04,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-05,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-06,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-07,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
1984-12-08,7.3,11.2,2314.88,5815.5,2582.6,,11.4995,8.381612902999999,,54.7733,106.8
